12275,29.45,-96.0
12276,20.4625,86.70278
12282,48.4,-3.3
12284,48.11667,-3.08333
12286,38.98333,141.61667
12288,29.53333,72.3
12289,25.55,83.11667
12291,50.625,35.075
12294,26.95,77.88333
12296,28.01667,75.81667
12297,56.75,75.33333
12298,25.1,81.53333
12299,16.0,36.0
12300,14.0,28.0
12301,54.4,10.15
12303,16.58333,-11.33333
12305,36.85,138.38333
12306,55.0,34.0
12307,12.76667,9.8
12308,43.58333,-89.6
12309,54.66667,-7.66667
12316,11.63333,24.68333
12321,30.75,-95.95
12325,48.16667,22.30833
12326,43.38333,-80.38333
12332,51.6,10.8
12335,48.9,22.4
12336,34.73333,135.16667
12342,34.3,133.95
12343,35.73333,139.75
12344,42.51667,26.16667
53810,48.76367,21.17633
12353,49.32694,7.46472
12355,54.03333,40.9
12357,54.33333,56.08333
12363,56.8,77.0
12364,47.83333,30.76667
12368,51.15,31.7
12369,30.73111,66.80222
12370,50.75,33.5
12373,41.11667,45.0
12377,55.78333,61.36667
12379,42.25,59.2
12381,37.05,138.38333
12382,29.68333,78.38333
12383,44.51667,39.3
12384,10.83333,76.03333
12385,55.2,75.33333
12390,32.03333,130.63333
12392,47.08333,1.75
12394,20.66667,-101.28333
12395,-37.33333,-61.53333
12396,-31.23333,-58.16667
12408,44.28333,5.58333
12433,26.78333,82.71667
12434,48.76667,0.63333
12435,21.86667,76.03333
12451,24.45,78.56667
12455,47.7,1.06667
12456,43.75,5.11667
12461,58.85,16.73333
12464,46.24167,126.19611
12465,47.75,16.23333
12466,33.13333,115.16667
12740,51.9,-1.11667
12743,52.45,51.56667
12748,47.16667,0.43333
12749,48.53333,-0.86667
12755,35.88333,-99.33333
12756,-25.66667,28.36667
12759,52.66667,-6.96667
12760,34.58333,-87.5
12765,52.26667,32.85
12769,48.35,3.25
12772,50.36667,4.73333
14646,-26.15,26.18333
14650,56.65,15.86667
14652,52.56667,-8.78333
14655,52.75,12.9
14659,31.63333,118.98333
14661,50.2,14.85
14664,37.91667,-92.08333
14670,56.0,26.43333
14675,29.53333,71.8
14678,26.96556,72.62667
52843,38.70066,-77.21163
14708,38.0,-0.83333
14711,36.00833,-95.15
14716,38.25,-85.75
14718,52.0,19.91667
14721,24.95,75.15
14724,47.85,0.48333
14753,32.03333,-84.76667
14754,24.8,103.3
14755,56.21667,13.03333
14756,61.2,27.7
14757,46.21667,5.0
14759,-7.21667,29.43333
14764,19.0,97.0
15370,-5.2,-36.66667
15371,-15.21222,35.24222
15372,-28.83333,31.95
15379,25.91667,86.36667
15380,-7.75,111.53333
15382,40.41667,-3.71667
15383,-26.16667,-49.93333
15386,37.86667,27.51667
15387,-19.48333,31.65
47361,27.66667,95.78333
30751,12.83333,9.38333
15393,32.21667,-104.0
15394,9.5,31.75
15395,-3.13333,33.51667
15397,-28.93333,-63.23333
15400,-29.45,26.76667
15401,45.21667,62.08333
15402,23.05,86.7
15403,20.96667,76.1
15405,-17.65,31.6
15409,45.81667,44.63333
15414,34.23333,72.08333
15419,42.71667,-99.38333
48973,54.76183,11.46745
15421,4.66667,29.25
15422,-22.25,-49.93333
15424,41.9,-91.6
15426,61.5,30.5
15429,44.5,0.15
15430,-14.2,48.1
15436,35.8,-84.1
15438,45.36667,1.86667
15443,48.13333,12.61667
15446,48.18333,13.13333
15447,-20.0,57.0
15451,8.96667,12.08333
15453,24.68333,-101.68333
15454,-1.21667,30.0
15455,1.06667,34.16667
15467,-27.25,-67.5
15469,29.01667,77.8
15470,-6.23333,106.88333
15485,53.18333,13.15
15486,46.81867,7.21817
15489,55.05,12.06667
15491,0.0,37.66667
15492,25.48333,81.98333
15495,38.18333,15.56667
16626,50.58333,11.1
16627,45.76667,3.25
16628,46.5,25.73333
16629,25.9,83.61667
16631,34.8,111.7
16632,54.56667,-1.16667
52090,42.9075,-90.36556
16634,48.06667,30.96667
16635,35.56833,133.22
16636,46.23333,17.53333
16640,46.18333,16.1
16643,-26.45,120.36667
16645,35.4,-92.05
16692,35.07833,136.93333
16696,37.28333,14.7
16697,32.33333,120.66667
16700,47.7,16.6
16701,25.68333,83.25
16703,56.66667,23.0
16707,61.73333,5.93333
16709,46.8,24.03333
16711,38.5,-101.1
16713,-39.63333,174.4
16715,38.11667,-1.16667
16717,-31.25,26.46667
16719,31.60833,-102.85833
16720,35.25,-80.5
16725,38.01667,-8.25
16726,43.26667,13.35
16727,43.39056,1.9625
16729,47.63333,1.58333
16733,-15.96667,27.35
16736,35.41667,-79.38333
16737,52.45,-8.33333
16738,-40.975,145.6
16740,28.78333,78.83333
16742,49.6,18.53333
16747,44.6,5.13333
36592,59.43333,10.7
16759,26.83333,77.33333
16762,45.2,8.5
16766,-29.8,141.7
16804,18.7,4.8
16805,44.08333,6.86667
16820,-11.5,33.5
16841,12.63333,77.01667
16851,9.33333,80.83333
16874,24.5,90.21667
16875,-36.61667,145.2
16882,36.6,-88.1
16885,26.13333,85.53333
16887,23.05,72.63333
16889,12.0,1.0
16890,38.12167,140.06167
16892,26.98333,78.21667
16893,49.16667,19.5
16898,31.31667,30.35
16899,13.73333,100.08333
16902,12.28333,79.2
16903,35.66667,103.5
16904,38.41667,-77.16667
16907,32.11667,121.8
16908,19.25,77.0
16909,33.75,51.5
16912,-34.05,150.68889
16914,42.51667,12.51667
16922,-21.73333,165.9
16927,21.25,83.66667
16934,36.44917,136.46528
16935,18.68333,83.48333
16941,9.5,35.33333
16945,56.5,21.5
16950,47.525,10.80833
16953,40.0,-81.76667
16954,15.36667,35.68333
16960,29.94718,-90.10976
16966,-7.45,111.41667
16968,13.85,-4.38333
16970,49.03333,-1.43333
16976,52.45,78.63333
16977,56.11667,37.33333
16980,29.86667,121.48333
16981,32.925,105.90667
16982,34.2,131.56667
16983,-28.56667,30.7
16984,44.08333,-69.48333
16985,40.08528,-86.055
16988,33.725,130.75
16989,-32.36667,-59.83333
16994,36.21667,-92.26667
17922,39.68333,-99.86667
17930,45.29167,11.52722
17933,54.81667,46.0
17934,58.55,31.33333
17935,56.0,22.0
17936,42.91667,102.46667
17938,24.3,-102.13333
17959,41.63333,0.75
17960,43.33333,141.86667
17969,21.20833,94.91667
17970,47.55,22.025
17979,57.78333,55.26667
17988,52.28333,8.05
17989,58.5,23.0
17990,47.88333,22.03333
17994,33.28333,130.2
17995,46.06667,23.58333
17996,6.75,8.5
17997,38.18333,-5.4
17998,36.18333,139.21667
18000,35.08333,135.2
18002,50.83333,25.5
18009,52.95,8.16667
18012,39.0,-0.03333
18013,38.71667,-7.06667
18015,39.56667,-2.1
18019,64.02,161.80833
18026,43.88333,1.38333
34489,28.5475,-81.36222
18030,47.11667,6.15
18033,48.5,8.0
18034,42.13333,12.93333
18042,58.88333,9.4
18045,38.4,140.35
18046,38.6,-95.21667
56729,12.9,0.08
18050,30.18,-6.57717
31282,24.3,-13.1
18052,37.60833,-8.28
18055,-18.0,16.0
18058,43.4,-5.86667
18062,51.33333,28.83333
18068,21.05,-99.3
18069,55.66667,25.0
18072,17.74333,120.45583
18073,32.31667,-89.71667
18074,-23.11667,-65.1
18077,43.48333,118.61667
18079,39.8,-91.5
18082,21.3,-157.78333
18093,15.08333,120.7
18098,8.06667,124.28333
18101,36.06667,-90.5
18102,-6.23333,-40.7
18103,-19.13333,-51.66667
18106,41.48472,-87.67917
18108,9.23333,78.35
18109,26.2,85.4
18110,36.21667,-103.4
18112,20.93694,82.05
18116,-19.53333,-48.56667
18118,38.13333,14.96667
18171,23.15,91.18333
18173,43.46667,25.51667
18175,52.3,77.03333
18176,48.53333,35.98333
18177,52.03333,43.0
18179,11.33367,-3.54217
18180,56.13333,-117.93333
18181,51.66667,9.25
18782,41.28333,-73.91667
18786,30.125,-103.11667
18792,-10.66667,35.5
18793,23.325,91.0
18797,56.4,-3.43333
18798,56.63333,39.43333
18799,55.5,66.08333
18800,14.052,0.42
18801,35.3,-86.63333
18804,53.53333,-7.33333
18808,40.0,-99.25
18809,11.25,108.58333
18811,12.0,105.48333
18812,15.71667,108.1
18813,44.24417,11.50222
18816,41.36667,-6.23333
18822,58.66667,25.73333
18831,26.03472,73.94167
18832,-32.86667,18.71667
18834,25.8,88.45
18835,29.58333,76.0
18837,31.95,-83.51667
18846,30.7,-96.11667
51706,45.275,26.70972
18849,50.53333,14.11667
18851,11.58333,104.91667
18853,50.93333,12.13333
18858,26.71667,82.66667
18860,66.34833,14.015
18865,53.03639,-4.31944
18874,34.175,-103.295
18876,38.5,-8.0
18879,31.41667,118.5
18883,48.3025,13.94083
18887,49.66667,14.03333
18888,39.11667,-83.85
45984,39.35,-3.51667
18899,23.36667,75.18333
18901,52.76667,21.26667
18902,13.33333,78.95
18905,-29.03333,-53.05
18907,32.08333,121.5
18908,26.53333,106.46667
22357,-30.11667,28.7
22358,17.76667,95.18333
22360,39.0,-0.66667
22361,44.61667,126.13333
22363,46.6,0.25
22368,-26.66667,-65.45
22371,27.72528,76.465
31302,28.225,70.2
22376,52.98333,37.03333
22384,26.45,82.9
22385,24.16667,87.76667
22386,51.88333,6.93333
22387,23.98333,87.08333
22390,19.86667,-100.81667
22392,25.38333,72.01667
22394,38.2,115.7
22395,26.66667,50.15
22396,43.5,26.53333
22398,52.2,17.98333
53502,38.13742,-119.75812
22584,42.475,-5.33333
22585,-6.73333,111.36667
22586,44.76667,11.28333
22587,-32.75,-65.28333
22589,38.66667,116.13333
22590,48.6,45.66667
22592,51.33333,-118.95
22593,28.2,76.66667
22597,35.03333,-83.03333
22599,46.88333,-102.31667
22602,31.25,-99.03333
22603,37.46667,-77.5
22611,-26.1,-49.8
22614,45.48333,9.51667
22637,41.08333,-86.28333
22640,-23.38333,150.51667
22641,42.3,0.55
22642,50.35,10.8
22766,44.51667,-83.95
22773,52.76667,-2.51667
22780,-1.45,29.83333
22782,0.26667,36.53333
22783,-10.26667,38.76667
22791,51.13333,34.5
22792,27.43333,82.08333
22793,23.08333,91.66667
22796,51.53333,14.88333
23101,43.73333,1.38333
23102,45.3,0.23333
23103,35.66667,136.3
23107,44.97917,-122.96944
23111,46.05,4.63333
23114,52.75,11.05
23115,25.66667,74.86667
23128,33.48472,-117.6625
31315,43.66667,13.0
23130,-31.01667,-71.4
34063,19.76667,-100.65
23161,-29.2,-51.86667
23164,24.16667,-99.33333
23165,-33.9,-61.7
50909,-31.535556,-68.489444
23171,-20.81,-49.38056
23176,52.55,46.55
23187,34.71667,137.78333
23188,43.15,-0.85
23190,47.21667,29.86667
23192,35.86667,139.4
23455,49.23333,17.56667
23457,53.35,15.05
23458,42.86083,-73.95028
23460,48.11667,10.46667
23472,44.36667,-69.2
23473,38.3,27.13333
23476,26.75,84.78333
23481,-7.23333,107.33333
23483,22.83333,4.98333
23487,22.25,79.0
23495,41.71667,-0.05
23496,39.43833,140.51167
23500,21.68389,79.50083
23501,41.05,23.56667
23502,-8.38333,-36.76667
23504,-19.46667,-44.21667
23508,37.41667,-6.0
23509,50.61667,36.6
23512,34.75,10.71667
23521,23.1,87.3
23525,37.83333,-76.7
23529,44.05,-80.16667
23530,24.55,84.83333
23531,33.65,120.06667
23534,25.85,87.5775
23582,43.5,125.66667
23583,33.71667,74.83333
23584,24.33333,90.16667
23586,43.11667,11.6
23593,46.16,134.65333
23594,20.93333,-101.38333
55584,44.11667,27.26667
23603,49.98333,7.53333
23606,30.9,32.48333
23611,26.21667,69.55
23613,39.3,9.2
23614,42.58333,-103.66667
23616,20.91667,82.58333
23617,39.82467,36.13583
23619,32.43333,119.86667
23621,59.73333,10.86667
23626,45.68333,15.6
23645,55.0,35.0
23660,27.13333,84.06667
23661,43.66667,21.86667
23663,47.36667,1.73333
53829,54.00883,22.005
23667,35.16667,135.33333
23668,45.25,125.0
23670,44.41667,23.5
23671,1.7,33.63333
23081,44.75,0.05
23082,46.95,-1.5
23083,51.05,3.75
23087,48.01667,-1.15
23089,38.7,-90.23333
23090,-32.01667,27.41667
23091,38.16667,-76.38333
23092,48.45,3.93333
23093,61.65,27.2
23097,43.43333,2.95
23712,59.93333,14.95
23713,49.28333,15.56667
23717,45.05,41.98333
23099,50.76667,3.0
23724,53.66667,55.98333
23726,52.53333,9.05
23728,41.2,-73.13333
23729,56.58333,-3.25
23732,50.38333,-3.95
23733,45.96861,-72.97806
23736,36.48333,-90.66667
23737,50.53806,16.26333
23738,31.61667,113.46667
48951,12.66667,78.03333
23741,25.93333,84.28333
23745,44.86667,133.16667
23760,26.71667,84.21667
55529,38.80389,-120.90806
23773,33.18836,-86.2945
23776,49.4,14.65
23778,36.18333,5.41667
23782,59.70444,-134.20139
23784,34.72,137.305
23789,35.38333,134.9
23795,-7.75,112.76667
48691,31.16333,-7.015
23801,35.43333,136.23333
23873,45.4,122.9
23884,32.95,10.41667
23885,19.38333,43.73333
23887,35.13333,44.45
23888,46.71667,23.5
23897,-25.73333,142.95
23898,58.03333,26.95
23908,33.4,70.6
54493,-1.00278,37.15028
23976,-29.33333,27.58333
23984,32.94667,118.99
23989,49.6,17.11667
23998,38.2,-89.68333
23999,14.25,1.53333
24004,54.5,35.2
24009,13.63333,79.41667
54823,29.48195,-7.61123
24011,-7.08333,111.53333
24012,-6.66667,106.58333
24019,47.85,34.76667
24020,20.16667,-105.21667
24023,34.5,133.75
24024,38.36667,140.86556
24026,24.65,76.86667
24029,45.06667,7.66667
24032,42.06667,-104.16667
24036,43.6,1.4
24037,51.73333,102.53333
24038,50.78333,4.76667
24042,52.21667,13.16667
24046,45.46667,10.0
24050,50.91667,9.18333
24053,58.47333,8.86667
24054,32.16667,-95.1
24057,61.3,12.3
24059,36.06333,140.145
24060,9.66667,105.66667
24062,45.46667,105.38333
24071,30.0,90.75
47343,45.34583,-92.05167
24086,21.66667,-103.36667
24094,60.0,5.61667
24095,57.16667,65.53333
24096,-19.81667,-48.78333
24097,11.05,-69.85
24098,41.76667,62.51667
24101,7.95,8.08333
24103,51.65,5.61667
24104,13.48333,74.78333
24106,-4.26667,35.35
24108,46.93333,7.21667
24112,30.33333,76.33333
24118,13.46667,31.21667
24121,66.13889,124.76667
24123,34.8,127.0
24129,34.48333,133.28333
24132,49.975,16.375
24135,52.11667,5.18333
24136,47.11667,7.55
24140,-44.11667,-66.15
24143,45.41667,11.13333
24144,11.98333,79.75
24145,44.86667,9.15
24146,44.06667,12.1
24149,9.31667,-70.62833
53633,-20.85001,-41.73356
24154,46.15,32.83333
24158,56.13333,77.26667
24162,35.33333,51.63333
24165,48.41667,43.2
24168,43.5,-91.16667
24169,57.8,45.8
24174,44.85,11.4
24179,42.8,-4.66667
24181,-25.83333,-56.5
24183,54.225,-111.69167
24185,43.53333,22.63333
24187,23.1,87.43333
24188,16.83333,80.75
24189,25.45,70.0
24191,46.63333,0.16667
24210,34.33333,-98.3
24215,38.68333,-91.15
24218,45.58333,-122.35
47344,32.79732,21.78713
24244,48.95,17.38333
24249,41.266667,-73.266667
24250,41.7,-72.65
24251,41.71056,-72.67361
49514,31.96185,-110.434183
24281,-26.59278,120.32833
24321,-26.0,30.0
24322,-28.66667,18.91667
24323,-32.5,23.0
24324,9.0,39.0
24325,54.13667,-0.41333
24334,-27.75,115.83333
24337,42.38467,-83.6115
24340,36.75,114.25
24342,35.13333,113.33333
24345,44.66667,117.5
24346,32.33333,114.31667
24351,13.71111,45.17
30345,1.0,22.5
30348,21.83333,111.83333
30350,24.56667,114.16667
30352,38.93333,48.25
30358,14.3,79.76667
30366,37.75,139.0
30370,41.28333,-73.81667
30372,34.16667,131.45
30377,28.71667,116.61667
30378,47.31667,35.36667
30379,50.28333,27.68333
30380,55.18333,27.91667
30384,27.33333,-9.33333
30386,11.73333,7.08333
30388,47.5,83.0
30389,33.7,133.8
30391,32.3,112.75
30395,47.13333,43.9
30396,44.4,19.11667
30397,49.88333,13.91667
30399,55.3,25.0
30404,45.81667,125.91667
30407,47.58333,37.25
30408,39.66667,122.98333
30411,51.83333,26.83333
30412,-15.18333,35.28333
30413,46.93333,21.5
30415,50.2,30.25
4,26.8,-105.41667
51399,22.72192,48.95937
5,36.3,-104.28333
7,33.85,-101.8
8,60.43333,22.3
9,27.23944,29.83583
11,27.5,3.61667
12,27.61667,3.85
13,27.81667,4.03333
14,27.58333,3.81667
15,27.6,3.83333
16,27.63333,3.96667
17,27.51667,3.65
18,27.53333,3.7
